Run,A1AG2,AFM,AHSG,ANT3,AOC3,APOB,ATRN,BTD,C20orf3,CADM1,CD163,CD44,CDH5,CFH,CFI,CLU,CP,CTSD,DKFZp686N02209,DSG2,ECM1,F11,F5,FCGBP,FETUB,FGG,FHR3,FN1,HP,HRG,HYOU1,ICAM1,IGFBP3,IGHA2,IGHG2,ITIH4,KLKB1,KNG1,LAMP2,LCN2,LGALS3BP,LRG1,LUM,LYVE1,MMRN1,MPO,MRC2,MST1,NCAM1,ORM1,PGCP,PIGR,PLTP,PLXDC2,PON1,PRG4,PROC,PTPRJ,Q5JNX2,SERPINA1,SERPINA3,SERPINA6,SERPINA7,THBS1,TIMP1,VTN,VWF,Condition
CRC_P3G5,15.6407382156875,16.22564328031,19.2270516526764,17.1248009793335,9.98696425591449,15.5769093780821,14.0393242626865,15.894183961832,11.2237537481476,9.69177633707876,11.2706297980842,10.6350289990342,9.09397901644176,17.6631848660554,16.8381468904731,18.9565953212288,17.5542725672939,10.0534440012294,21.5905868920421,10.5499946125778,13.4911698250105,14.791116999007,12.514574551328,12.5765026927714,12.9894418198166,10.3108131180146,7.35016291749173,13.1035463021404,20.4310378182249,17.0099593960663,8.4444857385289,9.26433815416463,10.3730248768067,22.9971108996111,22.4528633309004,15.5660303474326,13.5415279346542,17.4504438974906,13.7394370396012,9.54236380976652,14.2023229564747,14.0329089958101,15.3007135336773,11.5990930761951,11.282268446461,10.3846752721369,11.050703919943,13.0645453091296,10.7513646505423,18.1166617984707,8.61949336308522,9.19524692653825,12.1611030158214,10.1137773641794,16.137286359611,11.8626894695351,10.8449909523879,9.61516094403137,19.9518985853304,17.8835885772011,13.8479186539254,15.686358577655,13.3828866038247,14.4277113362102,11.7939335641431,12.8865075081348,10.4919311483295,CRC
CRC_P3G6,14.9068519233192,15.9177164483694,18.690234911828,17.1185577072141,9.50978840548129,15.6330589559866,14.5454820901012,15.5395992178781,9.98627105557273,9.83706727754891,10.1514079336626,6.56926280195727,9.4009109184274,16.3402306204373,16.7915904105749,18.5619561153155,17.8528274492428,9.82730888722565,22.9385460212817,9.78281173880156,10.0775499002976,14.9230722353145,11.315693137556,12.0413328607154,13.4196034946548,10.5717730768953,10.4845330644888,11.6269979954409,20.0459153511833,17.2104040819292,8.16944333410927,9.16392756386354,10.8480538013697,19.5254601816862,22.1433637500422,15.5206201121521,14.4426335380433,17.0563055821624,13.4935472258903,10.1281882038705,13.8327900309472,14.1728230421292,14.6472965579303,11.7737242853413,11.5586812875008,9.77534460554651,9.79176631810957,12.6141473786727,10.1018660541311,18.2638656050878,7.97045105327229,8.71011228980676,11.7981133366828,8.75724147489875,15.9619994782854,12.3463281339213,11.105068981669,9.68141308648564,19.1745120390477,18.8517634494981,14.3071382388982,16.6154403458571,13.6317609300472,14.0291621292579,11.6081726649165,12.8073795159135,9.68505133390192,CRC
CRC_P3H1,15.6456564239776,16.2793974432053,19.5444815784011,17.0974591933518,9.77329069419112,15.6066792900079,14.5285844701786,16.1105858078511,10.8247076332786,9.96535629754514,11.0546448446362,9.00157920771747,8.8457830390107,17.2504881320489,17.0811932424272,19.0200089857564,17.2209564994919,11.2569757282314,21.6661974033097,9.95302107481987,11.5529341539323,15.0130252783478,12.601786375647,12.322979765623,13.1118576487256,10.9117370138405,7.34857521635966,11.679976867024,19.4438199212215,17.1083332703647,8.42019445184429,9.49362676277964,10.229699574053,21.0022943939685,21.5999432756653,15.8652158069249,13.7147833022084,17.6824584316882,13.9410933783962,9.12255036420294,13.9052651311593,14.2305340853018,15.22347932853,12.22860705891,11.6481340084484,10.073765655715,10.6302395655756,12.763421895974,10.4230998124888,18.2775986878822,8.69242997381785,9.55811085406958,11.9615677811922,8.66384200125255,15.709213700874,12.4850883547652,10.9286064753123,10.1308607463744,19.2988434012026,17.926064745526,13.9199596688014,15.9890347465932,13.3228278810002,15.1737842943747,12.0293778378495,12.356669358942,9.95679739121474,CRC
CRC_P3H3,15.2911994097538,16.2080302226304,18.2747442883315,17.3371399609085,9.68752779869097,15.0854241168094,14.0443163625588,15.8222958643452,11.0710074262294,9.2053480351548,9.90452354940437,9.11389503719596,8.55511847238555,16.3648701964251,17.1004914531565,19.0764054884131,16.4317187178217,9.97228488836893,20.7267707305922,10.0668645468154,9.78917953729751,15.2262083341759,11.9513646497474,12.2867367765761,13.6922681771662,10.6872079339212,11.3481968156112,12.045713906178,20.4773044269117,17.0990266645311,8.66490361111354,8.82602533107065,10.6973507022633,20.8360125406529,22.1474978331699,15.3377630086451,13.9838286654603,17.4949028861463,14.2037754407641,10.3315678575063,15.1116726227096,14.7477778707024,14.6833451164522,11.3506060049384,11.1399566487327,10.1468159994312,10.8214870607384,13.0769191936592,9.99091829820682,17.9630988127973,8.21069217772189,8.66955909506685,11.3293232548652,7.94634539444471,15.3079676611099,13.5475695488483,10.5117968245261,10.0807046393343,19.8422330881495,16.8987031995215,12.7651028442718,15.681118887377,13.2038280433179,14.3821922653845,11.6724577988711,13.3595904760164,9.77033654141118,CRC
CRC_P3H5,13.097694875411,16.3077830493509,19.2255616572693,15.7271130374956,8.23258307874176,13.7057953312348,12.3489572751723,15.2385634184111,9.14890507835238,7.96632412891452,10.1070080632532,8.53699137698262,9.30750369907253,15.5242678188796,17.1131102034813,18.3018877039745,14.6454290412316,10.0042297611911,19.7828700962212,10.0038695678762,9.27497297852073,14.6062918262155,12.0664929946558,11.2001565805156,12.6333944167721,10.2265254078979,10.7788907583148,11.934125061133,20.298042995928,16.7450911435886,7.63967254604017,8.33024473167016,9.6750278299794,21.0985280190247,21.018197198335,13.705954526536,13.0220496965922,16.696565631279,13.613116633373,9.08921624246012,14.7336686798153,14.2026886679753,13.6237018231682,10.9184609236015,10.958869404829,10.4625520972852,10.8888809787919,11.8955993931909,9.64773631474028,15.1510602910731,8.81339711375805,6.25111292044129,10.6585544373278,7.61848924438516,12.5669920780982,10.968919505837,9.68601945031731,10.4525605466709,19.8564908486002,14.6266005820268,10.8900368128981,14.4042786689133,12.1382981059768,14.9098074397409,12.0165078156295,10.1268406683639,10.1628736674409,CRC
CRC_P3H7,14.8016089454798,16.1484713374447,18.9185910242872,16.7519971218401,10.2295742789263,15.2219344286164,14.4187963010189,15.5807487963986,10.7006779420291,9.62555265423704,10.8864852495857,8.55362183431738,9.0871273487024,16.8160598590146,16.3958014812607,18.5497671532756,17.3944543277924,10.4175733896874,21.7470627221538,10.0522307143201,10.7186034525171,14.5767768365463,12.1665379954639,12.0983025008006,13.0006647667102,10.2298085740428,10.6904070316285,10.7056643351135,19.7672130511069,17.148773888685,8.02811861409262,9.33829592569508,9.98252623425622,19.0303914943622,21.7881134642539,15.4020569127321,13.2043318706124,17.335703413739,13.6190545089582,9.06563336880058,14.1352114318087,14.1343343691817,15.2191069848064,11.6144368714734,11.3324670061772,9.11306055043038,10.737993972696,13.4766202867936,10.1263163347365,17.3830103329558,8.58963285829071,8.97931599420797,11.9578865564039,9.39822506255844,15.2421071226313,11.799197448085,10.8292410513234,9.62817404149313,19.2221979108409,18.4615197275298,13.3365756320654,15.7459219589841,13.3707935833091,13.7452309616533,11.7977640680938,12.1311815325982,9.61595279543178,CRC
Healthy_P1A1,14.5227009091234,15.9402118405481,20.0847426233831,17.8548822426302,9.26531691262708,15.5614834598232,13.2773091156628,15.8416694030504,11.3781641758081,8.88698641125599,10.0529038572811,10.6490815166995,8.81294796054871,17.4591975843251,17.2478147860865,19.6917996728093,14.8846807601053,10.0953576554581,19.6506690843881,10.534094395438,12.7531458628607,15.369619025374,11.6049334285872,11.5607170029037,14.1546606431385,11.2958454563316,12.7021218662597,13.8738645136531,21.5052434689418,17.1480839334617,8.77999913242825,8.92788608784162,8.90928279400008,19.1675994551531,21.6700214390295,15.2669860833363,14.5613688515943,17.1125543490982,14.1196158588864,10.3057108413598,14.125564138181,15.3903976913517,15.2811677502699,11.0416325352093,11.538742092732,12.203524904079,10.7881206861556,12.1763277682242,10.0334029350647,16.6142500125074,8.62751669934785,10.5147055880469,11.1262830561681,10.3790121629412,15.9012284815286,12.3428398456928,10.400961846663,9.9749447326993,19.8105568265711,16.7345267565883,14.6700019417628,15.9036238667938,13.240459705268,14.4292491252076,11.7577190330143,12.9612046720144,11.1480273788479,Healthy
Healthy_P1A11,15.2945317276645,15.9355204618155,19.7842539520874,17.3185079731836,9.73145376047742,15.7393294356813,14.5585982043701,15.9704859801578,10.8377328267299,10.1621977058727,11.0252808110454,10.4484348534339,10.0404260066645,17.9898558760292,17.1114616888286,19.4856447128135,17.8721446863102,10.1847361205526,22.5182923268345,10.4396935819534,12.8621730903332,15.0815431022199,12.5493855705248,12.4620603777002,13.9179312473137,11.4176358178353,7.26627780787861,12.1139832731708,21.3283226265936,17.7358355086477,8.39800535459173,9.83346684550431,11.1849464463975,21.0034227800112,23.398549361787,16.4348523451744,13.8515604361394,17.2758984046712,14.2697357560479,10.3997747130842,14.5640502341567,14.7724537611241,15.4828653893913,11.6996633392175,11.1482936530215,10.1216558485679,10.3888346274075,13.7098116273559,10.0151561213687,18.1824838219845,8.96637488421983,10.9954937784125,11.9775005200902,9.71451021447959,16.5556881217693,11.6583528156836,11.4731181375076,10.2247417225593,19.417182593971,19.0553937658939,14.957223410436,16.63884734532,13.368401747172,14.804729538515,11.9067881132178,12.1240315814897,10.0504531570779,Healthy
Healthy_P1A5,14.3179815694589,16.0293002737437,19.8260037522534,17.1686759932328,10.7190385089022,15.0318203401618,13.8238454980881,15.9615107492833,10.8783532201345,9.39922730121197,10.7192822795799,10.743906602332,8.86808924140406,17.7773255666309,17.0587486018396,19.3909212969107,15.9486670369885,10.1567191374087,21.3813029485481,10.6837420322999,12.9115481781001,14.8784551085762,12.5323298898954,12.2593329161281,13.6160213026665,11.3287520079907,7.66336666442488,12.3956189394489,20.7521626355735,17.2144833238554,7.30170822019575,9.4052533554266,9.36825069575869,22.5279355355905,21.8203958855912,15.5189785738997,13.5146367131353,17.270175841835,14.0017220762668,9.92524634356098,15.0317425567916,14.5342839904645,15.1160903073245,11.8116790251297,11.5710684839972,10.0070306464605,11.0905622022996,13.4516673106324,10.4551957469885,16.6422916443724,8.94132351505168,9.12154378848602,11.3923142009634,10.303578567782,15.5169046995224,11.0144870205871,10.3510334723803,9.36964768446955,19.0097374659554,18.0149827838469,14.7125835527714,15.7783141339284,13.6056483958287,14.8813170876514,11.997251586572,11.6965292998969,11.1222079392529,Healthy
Healthy_P1A8,14.7439740233419,17.2719029497576,20.5468154066539,17.6141343075585,10.4254415572067,15.7557041840118,13.8940778477837,16.7976415122203,12.0439858266767,10.0369425434762,11.0993433132391,11.0587598667213,8.88494008295761,18.1670899440493,17.9201363668533,19.9409456676247,16.2814742368308,10.4991614241355,21.9361919513208,10.7340854416685,13.5754711348626,15.7386842116012,12.7838361335281,11.7934348420771,14.1050966665322,11.3987203569767,11.4205503414402,14.5630044432202,20.2303305005035,17.8446552519415,8.21763514600094,9.29685817880432,10.3667425950551,21.8893298819823,21.6467905926323,15.4665471979209,14.5946303562335,17.8406986176009,14.7686483242086,9.98440356719311,15.4252626455317,14.8183811895127,15.8634640386066,12.1507745401614,11.4392586221407,11.120354333482,11.58282479309,13.0856713781599,10.5021328213925,16.769794171647,8.54258306765697,10.9187453889174,11.9460253453362,10.4125137916061,16.6862768194401,13.56180501732,10.8357596423278,10.386298834238,19.1656693669606,17.2747834257955,14.5095783811172,16.0184032228646,13.797990500318,16.3075019556483,12.3448129070907,13.2625892750032,10.8417496967245,Healthy
Healthy_P1B1,14.4735235695992,15.9971616640627,19.8222542239548,16.8513314876917,9.35945616351836,15.2734711248855,13.8235586206173,16.3178572539131,11.5035135257255,9.48878359207136,11.1051565252647,8.36679627392779,9.09168040595867,16.9905416259022,16.7486592626967,19.2079137370589,16.5342347039382,9.75545630666854,21.882041233284,10.0474082970731,11.5649367270346,15.2579327315998,11.7232360726531,12.0970158728981,13.7321583638469,11.0579756805792,9.14136095486723,12.6803862439566,21.1180045024705,16.9892260962186,8.04152447837631,8.64682350727136,11.1760215287079,21.5530391351819,21.1238036164611,15.6115106197526,14.0922561258966,17.3479237396769,14.061137829889,10.1441661702251,14.5536860421854,13.5997198422255,14.7548129205741,11.6776473593424,11.2775563416088,9.94748133586131,10.3581433195033,13.2445808642985,10.3542887560853,17.1394221893458,8.02977254546831,10.1548865939786,11.613879713195,8.9510624638961,15.5982996050594,12.0099168752108,10.8762524589528,10.3327632828002,19.3384295208676,17.7783267676809,13.5729412905269,15.5413104603374,13.1305677831826,15.0233471925984,12.2208792212893,12.2333995139006,10.8146812547755,Healthy
Healthy_P1B10,14.8934010533977,16.8249104118449,20.265518544187,17.4343909698552,10.3465929504061,16.1283446605358,14.5361723267322,16.5659970337758,11.5891242304789,9.63537329494854,11.8128441832758,10.4460998068911,8.74565825190484,18.0254996954408,17.6485392591013,19.7718349574924,16.5622523621951,10.9795716157772,21.5942452768643,10.7957731069308,13.0952668815712,15.6021489589973,12.5980802083445,12.1171930799135,12.9349259211688,11.1922852108021,11.4099885359251,14.0599510143935,21.724636461761,17.6900836826375,7.60255232556202,9.51298617761845,10.2927827512152,20.7342531503646,21.7499936034762,15.7170977140541,15.1346304343302,17.7072482215031,14.6647135651071,9.71397638273204,16.5138480941316,14.6838031700373,15.4906885718977,11.9794868811781,11.1882985463127,10.5787102248105,10.9991624843255,13.4251163510308,10.5103352691601,17.2159970043038,8.22850149273405,10.2323504722105,12.2818392672765,10.1779782632332,17.0139494894338,13.8219495808284,11.4074155513625,10.502201733619,20.0925717375024,17.5517781376802,15.4962542948183,16.0083875642772,13.6835347681113,14.8456246490561,11.6755071778718,13.8998324910958,10.6636602397386,Healthy
Healthy_P1B4,14.8651350865705,16.6556511889319,20.0993038057449,17.4897589770604,9.68885593117474,15.0659383885495,13.6051751284646,16.2929510026691,10.6865171471003,9.69876638818652,11.2848731218671,10.8559450835135,8.35229380642312,18.1095730481338,17.5044614831162,19.742541493661,16.2433465726167,9.44938948878496,20.8598005267427,10.5969137400279,13.4538163989968,15.3927897296464,12.7171206329766,12.3802694118532,14.0032603880423,11.3298022120631,11.4317190503971,13.6371882054304,19.992934595765,17.8030400498546,8.59482581033867,8.95711908353793,10.7567088105832,21.0900987597133,22.235580441429,15.7924628336657,13.5802715031649,17.6961628148688,14.5345819258352,9.99655710293149,13.9708869508838,14.4217678711376,15.4847779925831,12.3995193585034,11.7126293909942,10.4885439632895,11.1300833710136,11.2872856274826,10.3099942966239,17.1168377717041,8.09386558279285,8.83622071288351,11.1540685052322,10.2332840754545,16.0868341892414,11.4822609138723,10.434300205699,10.2944357311639,19.4265433409861,16.9957467003765,13.8672127895711,15.5748340988528,13.4236111523889,15.9440795326636,12.2950411375557,11.6318173496312,11.1320761910604,Healthy
Healthy_P1B5,14.6748058452954,15.3702284515312,19.8672131359033,17.2024297623283,9.46763854654718,15.4973034713599,12.8090949525131,16.2576025458299,10.7236228371242,8.51599437036745,10.7526101017535,10.2056045380785,8.78629715511996,17.5999975826542,17.407800473943,19.6443808125055,14.7933004456602,9.75106745679232,20.4487105418004,10.345013214203,13.027405891443,14.9389473859087,12.7403512268394,11.7061687015362,14.1323411422411,10.5108333733525,10.5326127841931,14.2248356953283,19.8235700201335,16.9238716182458,7.98320490420863,8.52997770618547,9.56736439890814,20.8746100092316,21.4163498521844,14.8726010243393,13.6468672894128,16.4548114052768,13.7209842295135,9.72140684822424,15.0874654575574,14.530735795655,14.8884662430265,11.5996533804576,11.242200003424,10.868933117067,10.8087634028113,12.274392276794,10.1681496436156,16.1105944499722,8.07021801597095,9.01429960922353,11.3061243623783,9.92652122578987,15.532946485422,12.6403942640828,9.58857083864667,9.8570844404187,19.9219953746418,16.5787313890343,14.3106493399299,15.4406112771192,13.017247332443,16.2245338043263,11.9650583820155,12.3582199756441,11.7189748747185,Healthy
Healthy_P1B8,14.2773971413951,16.2177925569546,19.7083555468338,17.2852719448704,10.4440532626471,14.9984814470917,14.3260126432826,16.327552435568,10.3335671883896,9.8763709544556,10.8434810834421,8.87361497045068,8.5810380561318,17.2543299082929,16.9844609507773,19.3296608416814,16.9162609756612,9.90536327043354,21.4731191888058,10.7627622055249,12.8317470765899,15.1555873354129,12.244603724862,12.3122603104853,13.5120928968801,11.0783479740926,10.8323809948404,13.0543352932669,19.5036202599446,17.4107595338039,7.99436307773416,9.13803806669603,10.4846425559131,20.8668441732704,22.8271833399126,15.5938740814196,14.133422239916,17.6013006554509,14.0086686198731,9.87421285629271,13.8269310215632,14.0665635450679,15.5547221635423,11.9760927777731,10.973958370748,9.43736870300818,11.070965156105,13.5197716047622,10.9058121008396,16.5673630072117,8.14526515772911,9.65162121784222,11.6698739672424,9.58265148401846,16.6012196467064,11.5184319534015,10.8829283688308,10.1113656962516,19.1863930580053,17.9522655017023,14.4211483722078,16.0278860010029,13.449330625627,14.5394127474236,11.778936036401,12.1461922576669,10.3268460677391,Healthy
Healthy_P1C1,16.6089503932029,16.331384171921,19.612805158789,17.6453498571268,10.6662213079189,15.8591072045211,16.0929168159492,16.4470236259169,11.0944774498612,11.0490408684306,12.1696488401168,10.53431968938,9.93744208734642,17.7116472292317,16.6957337356454,19.325748970321,17.0977974737842,11.1401689292957,22.4446428368067,10.0921438452145,13.1855070504029,14.5351824039975,11.6611689987282,13.1269732010775,13.643565058572,12.5008877930417,11.8259412720434,13.6829195182957,20.4966579942086,17.6780571749566,8.83685526746091,10.5154084421292,10.8140885054289,21.0183959952251,23.2583513717387,16.3421818010816,15.3296701026238,17.9826651670981,13.9741571569582,12.2724501477579,15.0105877367858,14.6273226015142,15.7465873625912,11.7945130633315,11.6245035129011,8.96373887800495,10.8893639038758,13.1217219991036,10.6182840603707,19.9201359057474,8.6007238919795,10.2193488524891,13.7987743646928,9.58665952679177,16.6949927103004,12.7295197299122,11.5309658535465,10.8002863724453,19.4872376610454,19.114957153257,16.803070795838,17.0811488021462,13.5397264787032,12.9685798976843,11.8359685242772,15.7461297741296,10.8253885074813,Healthy
Healthy_P1C10,14.9631638263535,16.3407131043219,19.837266200467,17.4063716162183,10.7521770964674,15.7555358607198,14.9789676546516,16.205619635155,10.9967986955923,10.0771364083641,10.9491652635767,9.90706451597453,9.31234598894541,17.7596470924499,17.473932558868,19.4261768714468,17.6073844122768,10.2688758640816,22.4768999324244,10.6665725051631,12.7522738292021,15.3822081617391,12.8698358037159,11.9229118457472,13.3418822670953,11.582824548132,11.6498600270489,12.2681177033299,20.6319909832332,18.3800941416524,8.4901563514249,9.57615643627895,11.3700888500583,19.8278170014285,21.9612311007685,16.1697510424595,14.5184427941981,17.5430544740031,14.2255258299851,9.7721843531849,14.6830976674258,14.6461198023952,15.5764227977479,12.0033616214214,11.3698110034409,9.29713724921912,10.5304453657402,12.8895900649464,9.6653180807258,18.1104421347523,8.87907429094939,11.1443899034785,12.2254348061036,9.72943304794399,16.8338170925998,12.6916909225732,11.8133346495223,10.0064242308279,19.7162708149252,18.4739229400647,15.0613133933746,16.328125793724,13.5111954767532,13.8330028675877,11.4681183588241,13.2279311850796,10.0795625358536,Healthy
Healthy_P1C12,14.9353349681144,16.9354291692889,20.0382842644595,17.596123145858,10.6592172118449,15.3706015107067,15.0627660470254,16.9290924284361,11.6102421933068,10.4457482885532,11.9296445715021,8.00335277368952,9.9224139571374,17.4445008174453,17.9305606099386,19.8050867522758,17.7185453527719,10.7211675728147,22.2826018438239,10.9445559051858,11.3106434788569,16.2781553616007,12.5556703104829,11.4702183528413,13.674949987516,11.6087072818729,11.2044444135471,12.9639056827375,21.8027213749973,18.1573689133896,9.02167699523627,9.71987093702154,11.5596574806545,21.4821811076077,23.2241609714284,16.2900415161049,15.0497359087085,18.3434690412493,14.543735477874,11.399044772825,15.5336383942182,14.7216270404506,15.7151481072907,12.7773988114551,12.0295097657067,10.0770421647187,11.1909023191677,13.8384233119421,10.6035483380383,18.6542952252712,8.13328195818188,10.1279802400325,12.5332368121434,9.22478223935995,17.376337998915,13.2272505386485,12.4815735549323,10.2634651408617,20.0371663314866,18.3505244884041,14.2159705224067,16.4193052300842,14.0619988784007,15.1737346951757,11.9956415537917,13.3955326864054,10.8213448732658,Healthy
Healthy_P1C4,15.2470352582602,16.1958214522828,19.8284881431371,17.1452639719752,10.3574663422457,12.8362839220565,14.0809120879606,16.3828950238614,10.5988849901441,9.57346476656557,11.2893415680536,8.97183748773334,8.95920693674378,16.794864493219,17.140567274725,18.9991430115004,15.4536816917242,10.2441701616443,19.7878183678057,10.5770118227236,11.2541600939864,15.3006426241438,10.2348400853111,11.8291083125034,13.343332063544,11.2110980244194,10.9977292265856,13.931749525035,21.2117602397904,17.8241427204134,8.40169874332373,9.11288068410507,9.49648914652131,20.9955458750831,22.0782665419293,15.5029301072151,13.6625601630066,17.3398513325509,14.3817618053063,9.84309814465541,13.7257833682353,14.698748479246,15.0063376549295,12.3363993223616,11.6377592079676,11.3922385752619,10.9590235748551,12.5827201500747,10.1369368310346,17.2681270831825,7.97609253606444,8.49942452628372,11.1752488383109,9.57299506452168,14.697093854897,11.5857134846191,10.9487879253317,10.7730824213943,19.2993308104153,17.5320766571565,14.0034621129934,15.7578936472089,13.4229439588067,14.3844317746151,12.1393736448066,11.9335021633429,10.3973116592032,Healthy
Healthy_P1C7,13.989382150089,16.1721520179279,19.6335222681281,17.1704583068283,9.92496738882679,15.3539011728605,14.159000410009,15.8423554933488,10.4916672661035,9.52921019425391,10.8519366361892,8.22682259712893,8.79347762552061,16.8564458394583,16.8949563730064,19.3809790176291,16.5750918601328,9.71634740427856,21.2884257599255,10.7659631716606,11.7989462062599,15.3239911881859,12.2580323371458,12.320917168554,13.5866619778746,10.8664440321356,10.9514654400322,12.1074032324572,20.7028853904991,17.7826305246877,8.225952249066,8.73825389669022,10.3746255787212,20.4400416441483,22.5117616798896,15.7621825917336,13.9039614601495,17.4781943100808,14.3705874237633,9.51651161490933,14.2485739926606,13.9047657180929,15.2815816773202,11.7427502407612,10.9931750112126,9.92722142406569,10.8580886068202,12.3944397336006,10.1026719414518,16.3569781668208,8.01794771036752,9.62958166924583,11.3739603381413,9.04379901001871,16.2801016608551,11.7765272405213,10.9216514516981,9.65947623047025,19.2802269419762,17.8271534306237,13.607583192514,16.1366095320347,13.3824537186963,13.8063413609508,11.2275338231617,11.9813471226767,10.1461538033195,Healthy
Healthy_P1D2,14.4367560456682,15.686121388707,19.4505969636033,17.1241724456553,9.77110479869079,15.4150505778145,13.338034225026,15.8715208975513,10.6555916109579,8.76655092646138,11.2239061888706,9.63477787347551,8.58115652356275,17.3984208768497,17.5224534137482,19.6305097909343,15.5467368377097,9.68981375653006,20.6150108561731,10.4187410717057,12.3060376451062,15.2516376357726,12.2181821779655,12.1856080249542,13.9257757280737,10.3498431575055,10.5723442317493,12.4153574481643,20.7663992048558,16.8935646403916,8.3728249576239,8.51337716223771,9.71506617901142,18.1794017302011,21.3735330219449,15.347692331932,13.7519408424301,17.1357832802216,14.3674140707067,9.43318952712105,14.0599446830551,14.7325848502656,15.3053313555956,12.0774865096576,11.402013540529,11.7842208002129,10.8285643292642,12.6678535279766,10.4402521642552,16.7870926477807,8.63316262337407,8.61936384299743,11.4489546819586,9.72731386783618,16.017705411274,12.3350713109395,9.90216450214317,9.30079121220576,20.0249513493377,16.3981236740584,14.4857262029815,15.4757860116295,13.0808494291155,15.178698537894,11.9164359338595,12.2890625216543,10.8941136746198,Healthy
Healthy_P1D4,14.4208015061324,16.6723213029486,19.639652578463,16.9579574518846,9.91210748542153,14.9569253832448,13.6561153654546,16.3111158121395,9.69321533212746,9.29398974965236,10.9085830417619,9.80564144345479,8.78428877117115,17.6525814397337,17.3146788409678,19.5740103513046,16.5059314231842,9.81009342027967,21.154658222485,10.5191587931191,12.959530688295,15.6238470789506,11.7421257718817,11.0880452108046,13.6596297311484,10.3599104435121,9.94458454731287,12.4406116649683,20.9578951849021,17.4586054581814,8.12585306611586,8.7410946147621,10.4376878257197,20.1503294948087,20.7935081420081,15.5031061456356,13.5155089650715,17.5503405466679,14.2003838944092,10.1570306679304,13.889539186399,14.1311098188145,14.9528856020763,11.7182461516528,11.1632900521776,10.2548950991945,10.4362591688348,13.5955176015831,10.0710509783593,16.9355628582797,8.50150000382146,9.68227932712189,11.3703225775388,9.32578689327387,15.0713068569687,11.8455775048356,10.9133957797061,9.54144301010048,19.0510600325571,17.2682714325074,13.7950945232883,15.537889613678,13.4721282597477,15.6496879604725,12.0317768894518,11.1656001413375,10.9182954359282,Healthy
Healthy_P1D6,14.359540079946,16.125007408731,19.5019850080847,17.2368842853359,9.40982990853444,15.1951427502404,14.0256930140052,16.3827417834319,11.2107623755023,9.14163353132627,11.0064039466198,9.65611791995609,8.59916513267312,17.3438003884185,16.3601039174541,19.6310887074096,16.4710837468212,10.2605241467327,21.2831637418998,10.5847175347707,12.9473849032169,15.3451337871294,12.5499565699777,12.2434167631616,13.5894201572111,10.9317217209466,11.1808019185066,12.8772359459207,20.7463746588453,17.8800919279109,8.3675432680128,8.77322221849114,10.6593797340359,18.9530211921874,22.3725891614536,15.6838105677367,13.7516817764202,17.8467078224583,13.6276612604912,9.40270476376556,14.706673827949,13.8504510745973,15.1549106466931,11.4994711916292,11.4414229211903,10.1774839580954,10.4781082115114,13.6375036900496,10.2317975040235,16.7812413128885,8.28926226309056,9.58417474792027,11.5864466937274,9.74821657348765,16.6720208166054,11.7452084692284,10.6021606521026,9.81522349547098,19.7446361940226,17.2887966127375,14.0133962230218,15.7540032727025,12.7120859046605,15.1430349108216,11.8406313252459,11.8403083580779,10.9172438293591,Healthy
Healthy_P1D9,12.9870591244949,17.131208637747,20.1609496361506,16.4480132986734,9.47563973648274,15.5886276341193,11.4069767063538,16.3688291256202,12.663197153137,8.68612721145827,10.7207593751177,10.362031677136,9.32445318887223,17.7590865381832,17.9833313732986,19.288979656333,14.1962174859273,10.3193741160816,19.0714879637231,10.9216287448361,13.9000842969039,15.5972602386717,13.4986212414195,12.9294487983133,12.4668864544632,10.2140031200233,10.6799457527756,14.7178850352087,18.4676292583841,17.649488381465,8.2316884194566,8.45330764532407,9.4384567114081,22.3508549293085,20.3053657726834,13.0618537885463,13.6901247149051,16.8284687633844,14.8074279886402,9.29088092461233,14.770714532314,14.7720027693625,14.4842027614,11.3291813547424,10.9737449515781,12.0993501117655,11.6550690449745,12.3309566176676,10.3811733578632,14.2939584497391,10.0615246015614,7.49364845588684,9.95173858640491,10.6487541662253,14.0770461908763,11.2564656679712,9.68330766601304,9.86004732359394,20.1279474871378,13.9582834835364,12.4996767112949,14.7144041206924,12.2922276747724,16.5971149839579,12.2942738743057,10.9428699356534,12.2873385367934,Healthy
Healthy_P1E1,17.1265134008029,15.8208484370135,19.352503375224,17.7818921687489,10.441573296704,16.3885610337392,15.907157855569,15.5759501647217,10.7096512322295,10.4283892544083,11.5689274774639,9.4316624532414,9.91637441609347,17.4262464030556,17.2290535759128,19.0863389356843,18.1903854476915,10.9080094763936,22.6089977356182,9.554443219839,12.9450286821621,15.1295528897135,12.0112165183885,12.1128454265837,12.8533655310641,11.753047339266,11.9347845212087,11.764163687974,20.658448973712,17.7645939182228,8.87376505125201,9.8273284864669,11.1866496376327,18.1434117257084,23.208369583127,16.5099621048453,15.4259919022416,18.0416633091786,14.1559002372034,10.085148143338,15.3099854879845,15.4564977658294,15.654465450265,12.2571777101115,11.7687457053676,8.50357885597563,9.98724933227672,13.9484874747901,9.64811283266676,19.5248906762475,8.62219136658825,10.5194300681567,13.5523987453774,9.8109246870455,17.5558455967902,11.7577417864955,12.1098456957062,10.5022895703252,19.5333697745304,20.2840398603122,17.4153192679593,17.0223762461118,13.3293952825323,13.6265459922563,11.5854497513403,14.8251708723901,9.38335605388758,Healthy
