source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts
7765	NF1	DecreaseAmount	19090	EBF2	-33720748984541015	3	"{""biopax"": 3}"
3754	FLNA	DecreaseAmount	1764	CDH5	24486169023521770	1	"{""reach"": 1}"
25523	CCDC88A	DecreaseAmount	1764	CDH5	27643769302239214	1	"{""reach"": 1}"
10251	ROCK1	DecreaseAmount	1764	CDH5	-1046153029474164	1	"{""reach"": 1}"
9077	PLK1	IncreaseAmount	11311	SRY	34357830190432417	1	"{""reach"": 1}"
593	BIRC5	DecreaseAmount	8632	PBX1	-19488544271178714	1	"{""reach"": 1}"
7882	NOTCH2	DecreaseAmount	8616	PAX2	-29778374580971812	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	8616	PAX2	-22136118528487490	1	"{""biopax"": 1}"
7882	NOTCH2	IncreaseAmount	188	ADAM10	21482929126956765	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	188	ADAM10	-21944734350778665	1	"{""reach"": 1}"
2900	DLG1	IncreaseAmount	188	ADAM10	34504915608999601	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	14460	NDRG2	-19595016808984185	1	"{""biopax"": 1}"
7765	NF1	DecreaseAmount	11075	SLC9A3R1	23809783524641242	1	"{""biopax"": 1}"
12691	EZR	DecreaseAmount	11075	SLC9A3R1	-614133318036089	1	"{""medscan"": 1}"
1722	CDK1	IncreaseAmount	14629	CDCA8	-24430395211050616	1	"{""reach"": 1}"
593	BIRC5	DecreaseAmount	7889	NOX1	24145842790405024	1	"{""reach"": 1}"
7882	NOTCH2	IncreaseAmount	7884	NOTCH4	35600347538148867	1	"{""reach"": 1}"
7882	NOTCH2	DecreaseAmount	7884	NOTCH4	1388257540902680	1	"{""reach"": 1}"
7882	NOTCH2	IncreaseAmount	7884	NOTCH4	33698119651062823	1	"{""reach"": 1}"
76	ABL1	DecreaseAmount	6563	LGALS3	6994107017682732	1	"{""medscan"": 1}"
583	APC	DecreaseAmount	5960	IKBKB	-5078918291029521	1	"{""reach"": 1}"
8574	PAFAH1B1	DecreaseAmount	3594	FASN	21569036402626106	1	"{""reach"": 1}"
28611	RICTOR	IncreaseAmount	3594	FASN	-10694681235937639	1	"{""reach"": 1}"
20715	MID1IP1	IncreaseAmount	3594	FASN	-6266252942534671	1	"{""reach"": 1}"
11989	TOP2A	DecreaseAmount	3594	FASN	12058604550343986	1	"{""reach"": 1}"
28611	RICTOR	DecreaseAmount	3585	FANCD2	-31030168545716013	1	"{""reach"": 1}"
11275	SPTBN1	IncreaseAmount	3585	FANCD2	-34226483916527485	1	"{""reach"": 1}"
9871	RASA1	DecreaseAmount	21100	QKI	-21527718310818094	2	"{""reach"": 2}"
7765	NF1	DecreaseAmount	14458	GAB2	-26809171303557731	1	"{""biopax"": 1}"
971	BCAR1	DecreaseAmount	973	BCAR3	-10851439526802622	1	"{""bel"": 1}"
7765	NF1	DecreaseAmount	973	BCAR3	21062635819600661	2	"{""reach"": 1, ""biopax"": 1}"
8727	PCM1	IncreaseAmount	969	BBS4	18202664877128378	1	"{""reach"": 1}"
994	BCL2L11	DecreaseAmount	4164	GAST	-3538376958267040	1	"{""reach"": 1}"
593	BIRC5	DecreaseAmount	4164	GAST	17433495941923450	1	"{""reach"": 1}"
583	APC	DecreaseAmount	4164	GAST	-27566902838671529	2	"{""reach"": 2}"
994	BCL2L11	DecreaseAmount	3449	ERN1	34711668189198165	1	"{""reach"": 1}"
7664	NCK1	DecreaseAmount	3449	ERN1	6279664660449184	1	"{""reach"": 1}"
9077	PLK1	DecreaseAmount	29163	NINL	-22805981828670559	2	"{""medscan"": 2}"
7745	NEK2	DecreaseAmount	29163	NINL	16662025572824872	1	"{""medscan"": 1}"
1722	CDK1	DecreaseAmount	29163	NINL	31731550371693936	1	"{""signor"": 1}"
7882	NOTCH2	IncreaseAmount	14881	ZEB2	25376692948794641	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	14881	ZEB2	-34960919671138266	1	"{""biopax"": 1}"
6759	MARCKS	IncreaseAmount	14881	ZEB2	-3225544802407868	1	"{""reach"": 1}"
593	BIRC5	IncreaseAmount	14881	ZEB2	22310647379538378	1	"{""reach"": 1}"
4620	GSN	DecreaseAmount	14881	ZEB2	11766935942540074	1	"{""reach"": 1}"
4620	GSN	IncreaseAmount	14881	ZEB2	22208787007592022	1	"{""reach"": 1}"
10461	CLIP1	DecreaseAmount	14881	ZEB2	16981113545357902	1	"{""reach"": 1}"
10461	CLIP1	DecreaseAmount	14881	ZEB2	-31567539568738066	1	"{""reach"": 1}"
994	BCL2L11	DecreaseAmount	D011947		35925028803128136	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	9455	PROP1	-35607094827251080	1	"{""biopax"": 1}"
7765	NF1	IncreaseAmount	8514	CLDN11	-35536551187053351	1	"{""reach"": 1}"
9718	PXN	IncreaseAmount	7873	NOS2	34732366637218590	1	"{""reach"": 1}"
583	APC	IncreaseAmount	7873	NOS2	11368455789542003	1	"{""trrust"": 1}"
2468	SMC3	IncreaseAmount	7873	NOS2	25561564918978539	3	"{""reach"": 3}"
15717	GEMIN4	IncreaseAmount	7873	NOS2	8222530111823845	1	"{""reach"": 1}"
14064	HDAC6	IncreaseAmount	7873	NOS2	34183486249628692	2	"{""reach"": 2}"
1090	DST	IncreaseAmount	7873	NOS2	23480182441123633	2	"{""reach"": 2}"
583	APC	IncreaseAmount	6188	JAG1	-35185082198144309	1	"{""reach"": 1}"
583	APC	DecreaseAmount	6188	JAG1	15703560839647843	1	"{""reach"": 1}"
583	APC	DecreaseAmount	6188	JAG1	14729302132970061	1	"{""reach"": 1}"
11370	STAU1	DecreaseAmount	6188	JAG1	-25887492113994224	2	"{""reach"": 2}"
11370	STAU1	IncreaseAmount	6188	JAG1	25115389305770014	1	"{""sparser"": 1}"
7765	NF1	DecreaseAmount	5990	IL19	-5093315448193728	1	"{""biopax"": 1}"
994	BCL2L11	IncreaseAmount	5438	IFNG	-34283332218907238	2	"{""reach"": 2}"
12362	TSC1	DecreaseAmount	5192	HES1	-7463197509773774	1	"{""reach"": 1}"
11805	TIAM1	IncreaseAmount	5192	HES1	-12285272559316238	1	"{""reach"": 1}"
11370	STAU1	DecreaseAmount	5192	HES1	-30498021216584536	1	"{""reach"": 1}"
11370	STAU1	IncreaseAmount	5192	HES1	19115933705291091	2	"{""sparser"": 2}"
7765	NF1	DecreaseAmount	4880	HEY1	10763602823738280	1	"{""biopax"": 1}"
14064	HDAC6	IncreaseAmount	4880	HEY1	-23478644231113387	1	"{""reach"": 1}"
7745	NEK2	IncreaseAmount	402	ALDH1A1	6980517159092789	2	"{""reach"": 2}"
11393	AURKA	IncreaseAmount	402	ALDH1A1	25483749050800319	1	"{""reach"": 1}"
11393	AURKA	DecreaseAmount	402	ALDH1A1	-3671297833535102	1	"{""medscan"": 1}"
11393	AURKA	IncreaseAmount	402	ALDH1A1	16568679899344056	11	"{""medscan"": 4, ""reach"": 7}"
7765	NF1	DecreaseAmount	3498	MECOM	11677924842586557	1	"{""biopax"": 1}"
11148	FSCN1	DecreaseAmount	2909	DLL3	-9207553715930684	1	"{""reach"": 1}"
30672	SYNPO	DecreaseAmount	2770	DES	11655147183647784	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	21578	RNF144B	7426256322812825	1	"{""biopax"": 1}"
76	ABL1	DecreaseAmount	1633	CD19	-911458086216908	1	"{""medscan"": 1}"
2988	DOCK2	DecreaseAmount	1633	CD19	33985635026987913	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	15632	TLR8	35736078860320921	1	"{""biopax"": 1}"
11148	FSCN1	IncreaseAmount	15632	TLR8	16490501290793067	2	"{""reach"": 2}"
16909	NDC80	IncreaseAmount	15631	TLR7	-35035248142419030	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	15631	TLR7	-23762084279701686	2	"{""reach"": 2}"
7579	MYH9	IncreaseAmount	11850	TLR4	-35668975698346411	2	"{""reach"": 2}"
4620	GSN	DecreaseAmount	11850	TLR4	-32169684772725806	1	"{""reach"": 1}"
28611	RICTOR	IncreaseAmount	11850	TLR4	16043661066446944	1	"{""reach"": 1}"
11275	SPTBN1	DecreaseAmount	11850	TLR4	14459396302591011	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	11850	TLR4	-25797509188930104	1	"{""reach"": 1}"
11148	FSCN1	DecreaseAmount	11850	TLR4	20706942108788313	1	"{""reach"": 1}"
10251	ROCK1	IncreaseAmount	11730	TERT	-15629791789100108	1	"{""reach"": 1}"
6759	MARCKS	IncreaseAmount	11509	SYT1	31418343671321566	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	1001	BCL6	-13905107912515165	1	"{""biopax"": 1}"
76	ABL1	DecreaseAmount	1001	BCL6	-34856727077231343	1	"{""trrust"": 1}"
593	BIRC5	DecreaseAmount	1001	BCL6	-35741380695470503	1	"{""reach"": 1}"
1014	BCR	DecreaseAmount	1001	BCL6	-33674107296683080	2	"{""reach"": 2}"
7765	NF1	DecreaseAmount	1536	CBFA2T2	6385523930771005	3	"{""biopax"": 3}"
7765	NF1	DecreaseAmount	11367	STAT5B	-21094252131700070	1	"{""biopax"": 1}"
9009	PKD2	IncreaseAmount	7980	NR4A1	8437337116760568	1	"{""reach"": 1}"
7579	MYH9	IncreaseAmount	3804	FOXD3	-21710267223327155	1	"{""reach"": 1}"
12303	TRIO	IncreaseAmount	3804	FOXD3	21866860491401939	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	2665	CD55	2445086362354370	1	"{""biopax"": 1}"
6850	MAP3K11	DecreaseAmount	11935	CD40LG	12099467615516746	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	11849	TLR3	-18595131371636576	1	"{""reach"": 1}"
7765	NF1	IncreaseAmount	11208	SP3	28469606268924829	1	"{""reach"": 1}"
682	ARHGEF2	DecreaseAmount	11208	SP3	-26463146841208388	1	"{""reach"": 1}"
12691	EZR	DecreaseAmount	9360	PRF1	-35812977935879941	1	"{""medscan"": 1}"
971	BCAR1	IncreaseAmount	5022	FOXA2	-29566438987880562	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	5022	FOXA2	32830913080857991	1	"{""biopax"": 1}"
583	APC	IncreaseAmount	5022	FOXA2	-17893153624017154	1	"{""reach"": 1}"
16068	PCNT	IncreaseAmount	30989	IFT20	7846788918838532	1	"{""reach"": 1}"
6759	MARCKS	IncreaseAmount	17328	DTNBP1	-19242572861367814	1	"{""reach"": 1}"
6850	MAP3K11	DecreaseAmount	11916	TNFRSF1A	13452818929179320	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	6996	MEF2C	-27260700350665789	1	"{""biopax"": 1}"
17068	PALLD	DecreaseAmount	6996	MEF2C	-17344182237575188	1	"{""reach"": 1}"
14064	HDAC6	DecreaseAmount	9954	REL	-92175654482015	4	"{""reach"": 4}"
14064	HDAC6	IncreaseAmount	9954	REL	29637814389530148	2	"{""reach"": 2}"
1736	CDC42	IncreaseAmount	11365	STAT4	-29642347779989758	1	"{""reach"": 1}"
14193	ARHGEF12	IncreaseAmount	9855	RAP1A	-33833729721940207	1	"{""reach"": 1}"
11393	AURKA	IncreaseAmount	9855	RAP1A	10302142767825608	1	"{""medscan"": 1}"
4620	GSN	IncreaseAmount	6364	KLK3	15978215217135986	1	"{""biopax"": 1}"
3754	FLNA	DecreaseAmount	6364	KLK3	-6309706905707809	1	"{""biopax"": 1}"
1722	CDK1	DecreaseAmount	6364	KLK3	-7923141746299814	1	"{""reach"": 1}"
13727	RANBP9	IncreaseAmount	6364	KLK3	9210703874672284	1	"{""biopax"": 1}"
12641	UXT	IncreaseAmount	6364	KLK3	-21132083983387931	2	"{""medscan"": 1, ""reach"": 1}"
1249	TPX2	IncreaseAmount	6364	KLK3	-25518731154489100	1	"{""reach"": 1}"
1249	TPX2	DecreaseAmount	6364	KLK3	4148645071518006	2	"{""reach"": 2}"
1101	BRCA2	IncreaseAmount	6364	KLK3	31647152314148145	1	"{""reach"": 1}"
593	BIRC5	IncreaseAmount	5465	IGF1R	10383437398349109	1	"{""isi"": 1}"
583	APC	DecreaseAmount	5465	IGF1R	-1566124425454429	1	"{""reach"": 1}"
3754	FLNA	DecreaseAmount	5465	IGF1R	18008375400200376	1	"{""reach"": 1}"
25523	CCDC88A	DecreaseAmount	5465	IGF1R	7269766426875899	1	"{""reach"": 1}"
12733	WASF2	DecreaseAmount	5465	IGF1R	-12753046135521831	1	"{""medscan"": 1}"
1014	BCR	IncreaseAmount	5465	IGF1R	23021834239260387	2	"{""reach"": 2}"
583	APC	IncreaseAmount	4617	GSK3B	-3776751689767713	1	"{""reach"": 1}"
583	APC	DecreaseAmount	4617	GSK3B	23157952294333083	1	"{""medscan"": 1}"
1090	DST	IncreaseAmount	4191	GCG	-12013369244045735	1	"{""reach"": 1}"
76	ABL1	IncreaseAmount	11571	TARDBP	-31157916478558311	1	"{""reach"": 1}"
7765	NF1	IncreaseAmount	11280	SQSTM1	6403198109423157	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	11280	SQSTM1	5052825872990662	2	"{""reach"": 2}"
593	BIRC5	DecreaseAmount	11280	SQSTM1	-2643146537822301	1	"{""reach"": 1}"
593	BIRC5	IncreaseAmount	11280	SQSTM1	21128391353536105	3	"{""reach"": 3}"
20790	ATG4B	DecreaseAmount	11280	SQSTM1	21194311142114360	2	"{""reach"": 2}"
17063	RAB3GAP1	IncreaseAmount	11280	SQSTM1	8451738024457235	1	"{""reach"": 1}"
15717	GEMIN4	DecreaseAmount	11280	SQSTM1	-20721405126570639	2	"{""reach"": 2}"
15717	GEMIN4	IncreaseAmount	11280	SQSTM1	28993123665634862	1	"{""reach"": 1}"
12362	TSC1	DecreaseAmount	11280	SQSTM1	-6082363260094943	1	"{""reach"": 1}"
11148	FSCN1	DecreaseAmount	11280	SQSTM1	15748324623962209	1	"{""reach"": 1}"
10251	ROCK1	IncreaseAmount	11280	SQSTM1	-9308388573299039	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	11254	SPOP	-17540243044554199	1	"{""biopax"": 1}"
11393	AURKA	IncreaseAmount	11110	ARID1A	-1535818850066542	3	"{""reach"": 3}"
76	ABL1	IncreaseAmount	11138	SNCA	-32738864883246266	1	"{""reach"": 1}"
76	ABL1	IncreaseAmount	11138	SNCA	-6275397834165168	1	"{""reach"": 1}"
7664	NCK1	IncreaseAmount	8583	SERPINE1	-5970070330521740	1	"{""reach"": 1}"
1736	CDC42	DecreaseAmount	8583	SERPINE1	19775123131768276	1	"{""reach"": 1}"
1736	CDC42	IncreaseAmount	8583	SERPINE1	-26477184400650581	1	"{""reach"": 1}"
11370	STAU1	IncreaseAmount	8583	SERPINE1	29504201549828947	1	"{""medscan"": 1}"
1101	BRCA2	IncreaseAmount	8583	SERPINE1	-14833630143317947	1	"{""medscan"": 1}"
10251	ROCK1	DecreaseAmount	8583	SERPINE1	6191823828702808	1	"{""medscan"": 1}"
10251	ROCK1	IncreaseAmount	8583	SERPINE1	17995094778080028	2	"{""medscan"": 2}"
994	BCL2L11	DecreaseAmount	4232	GDNF	-22612223141123064	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	320	AGER	-19747310395169782	1	"{""biopax"": 1}"
16909	NDC80	IncreaseAmount	320	AGER	33660730228504070	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	320	AGER	-11528131267580019	1	"{""reach"": 1}"
1014	BCR	IncreaseAmount	320	AGER	-31967202225337755	2	"{""reach"": 2}"
7765	NF1	IncreaseAmount	30319	MCF2L2	22168675193653087	1	"{""reach"": 1}"
11148	FSCN1	DecreaseAmount	30319	MCF2L2	-35559874405828088	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	30319	MCF2L2	22976343123552856	2	"{""reach"": 2}"
6850	MAP3K11	IncreaseAmount	16400	NLRP3	14982276657196412	1	"{""reach"": 1}"
6759	MARCKS	IncreaseAmount	16400	NLRP3	-5364749930089848	1	"{""reach"": 1}"
20790	ATG4B	DecreaseAmount	16400	NLRP3	23988045943102463	1	"{""reach"": 1}"
14906	NIN	DecreaseAmount	16400	NLRP3	-32226155885991318	1	"{""reach"": 1}"
14258	CD2AP	IncreaseAmount	16400	NLRP3	-31541516502018567	1	"{""reach"": 1}"
14064	HDAC6	IncreaseAmount	16400	NLRP3	35339215997374624	1	"{""reach"": 1}"
14064	HDAC6	DecreaseAmount	16400	NLRP3	16068862776093884	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	16400	NLRP3	8012108171831705	1	"{""reach"": 1}"
1014	BCR	IncreaseAmount	16400	NLRP3	13998114464978476	1	"{""reach"": 1}"
6637	LMNB1	DecreaseAmount	8068	NUP98	2088660836558005	1	"{""reach"": 1}"
14064	HDAC6	DecreaseAmount	7325	MSH2	-35500739590087472	5	"{""medscan"": 2, ""reach"": 3}"
12401	TTK	DecreaseAmount	7325	MSH2	21225053213820834	2	"{""reach"": 2}"
12401	TTK	IncreaseAmount	7325	MSH2	-29902565774499212	3	"{""reach"": 3}"
76	ABL1	IncreaseAmount	7127	MLH1	6542905856762731	3	"{""reach"": 3}"
1014	BCR	DecreaseAmount	7127	MLH1	14624506039218630	1	"{""reach"": 1}"
9077	PLK1	IncreaseAmount	24724	BORA	-3264296493523824	3	"{""reach"": 3}"
1722	CDK1	IncreaseAmount	24724	BORA	31697003393358744	1	"{""reach"": 1}"
9009	PKD2	IncreaseAmount	15452	GOLPH3	-34088115385595051	5	"{""reach"": 5}"
593	BIRC5	DecreaseAmount	9846	RAN	9657582384482039	1	"{""reach"": 1}"
9077	PLK1	IncreaseAmount	8014	YBX1	32768290147219630	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	8014	YBX1	-2285932578762520	3	"{""biopax"": 3}"
1736	CDC42	IncreaseAmount	6613	LIMK1	22491775022649286	1	"{""reach"": 1}"
1722	CDK1	DecreaseAmount	6510	STMN1	-30137287556651516	1	"{""medscan"": 1}"
11148	FSCN1	IncreaseAmount	3665	FGF1	23489601887952535	1	"{""reach"": 1}"
994	BCL2L11	IncreaseAmount	32207	LIN28B	11092973783748645	1	"{""reach"": 1}"
11370	STAU1	DecreaseAmount	30899	ZNF655	-25925660296403197	1	"{""reach"": 1}"
76	ABL1	DecreaseAmount	30633	SHD	-27835654693610829	1	"{""medscan"": 1}"
76	ABL1	IncreaseAmount	2874	NQO1	-20501698869781595	1	"{""reach"": 1}"
6387	KLC1	IncreaseAmount	2874	NQO1	-1266875267747016	1	"{""reach"": 1}"
3755	FLNB	IncreaseAmount	2874	NQO1	-17574969043680227	1	"{""reach"": 1}"
16862	RAPGEF5	IncreaseAmount	2874	NQO1	15530405267481266	1	"{""reach"": 1}"
9077	PLK1	DecreaseAmount	21163	MDC1	-28787215758494717	3	"{""medscan"": 3}"
9718	PXN	IncreaseAmount	1874	CFL1	-20696178634982380	1	"{""medscan"": 1}"
7765	NF1	DecreaseAmount	16918	SYNCRIP	-16078808538158934	1	"{""biopax"": 1}"
583	APC	IncreaseAmount	1662	CD34	-32157386619276957	1	"{""reach"": 1}"
583	APC	DecreaseAmount	1662	CD34	-3064191283633437	1	"{""reach"": 1}"
1736	CDC42	IncreaseAmount	15937	UBE2C	9041365904721397	1	"{""reach"": 1}"
994	BCL2L11	IncreaseAmount	13575	BRD4	-30216472632240495	1	"{""reach"": 1}"
14064	HDAC6	DecreaseAmount	11280	SQSTM1	9660056711971419	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	11742	TFAP2A	-27723455379069601	1	"{""biopax"": 1}"
11393	AURKA	DecreaseAmount	11742	TFAP2A	8829422609067704	2	"{""medscan"": 2}"
14064	HDAC6	IncreaseAmount	5434	IFNB1	2611103286250498	2	"{""reach"": 2}"
12362	TSC1	IncreaseAmount	5434	IFNB1	31684549109226928	1	"{""reach"": 1}"
593	BIRC5	IncreaseAmount	2549	CELF1	887123018227993	2	"{""medscan"": 2}"
7765	NF1	DecreaseAmount	20442	FBRS	26026612837179790	1	"{""biopax"": 1}"
14064	HDAC6	DecreaseAmount	11571	TARDBP	-10163652520460839	1	"{""reach"": 1}"
6759	MARCKS	IncreaseAmount	5981	IL17A	-23876374915446053	1	"{""reach"": 1}"
583	APC	IncreaseAmount	5981	IL17A	-24245579396714418	1	"{""reach"": 1}"
583	APC	DecreaseAmount	5981	IL17A	-12878667582631770	1	"{""reach"": 1}"
4620	GSN	IncreaseAmount	5981	IL17A	11491275511783519	1	"{""reach"": 1}"
14064	HDAC6	IncreaseAmount	5981	IL17A	5027053904767143	1	"{""reach"": 1}"
14064	HDAC6	DecreaseAmount	5981	IL17A	-20663880718342970	3	"{""reach"": 3}"
12362	TSC1	DecreaseAmount	5981	IL17A	-20738715126900283	1	"{""reach"": 1}"
12362	TSC1	IncreaseAmount	5981	IL17A	-19970093394623312	1	"{""reach"": 1}"
11805	TIAM1	IncreaseAmount	5981	IL17A	-21099998092136621	1	"{""reach"": 1}"
11805	TIAM1	DecreaseAmount	5981	IL17A	-2649423044144263	2	"{""reach"": 2}"
1014	BCR	IncreaseAmount	5981	IL17A	-18456955438786921	1	"{""reach"": 1}"
9804	RACGAP1	DecreaseAmount	29547	SHCBP1	-33048065455578062	1	"{""reach"": 1}"
14258	CD2AP	DecreaseAmount	2355	CRH	23154538011825182	1	"{""reach"": 1}"
14258	CD2AP	IncreaseAmount	2355	CRH	34138831973455031	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	9864	RARA	-19662845118591988	1	"{""biopax"": 1}"
20715	MID1IP1	IncreaseAmount	85	ACACB	416976088437900	1	"{""reach"": 1}"
6850	MAP3K11	DecreaseAmount	5973	IL13	-31499580072862659	1	"{""reach"": 1}"
76	ABL1	IncreaseAmount	2537	CTSL	-20876940802541298	1	"{""reach"": 1}"
14064	HDAC6	IncreaseAmount	1984	CISH	34329329611096659	1	"{""reach"": 1}"
8574	PAFAH1B1	DecreaseAmount	1700	CD80	5026258781711143	1	"{""reach"": 1}"
371	AKAP13	DecreaseAmount	1700	CD80	-1747049919960010	1	"{""reach"": 1}"
12691	EZR	DecreaseAmount	1700	CD80	-15574183395326536	1	"{""reach"": 1}"
28611	RICTOR	IncreaseAmount	16952	TXNIP	35560896124666073	1	"{""reach"": 1}"
1857	CENPF	IncreaseAmount	1499	CASP1	-29384144485828868	1	"{""reach"": 1}"
14064	HDAC6	IncreaseAmount	1499	CASP1	34971383609038917	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	1499	CASP1	-32472606882464169	1	"{""reach"": 1}"
76	ABL1	IncreaseAmount	12796	WT1	15072789309659417	2	"{""reach"": 2}"
76	ABL1	IncreaseAmount	12796	WT1	-17248742105844228	1	"{""reach"": 1}"
1722	CDK1	IncreaseAmount	12796	WT1	-7811221289006696	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	4476	GPR21	7777868252744688	1	"{""biopax"": 1}"
14064	HDAC6	DecreaseAmount	6990	MECP2	24115777057941801	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	24678	FTO	28242798928501878	1	"{""reach"": 1}"
9077	PLK1	DecreaseAmount	19699	PLK2	20224442343671636	1	"{""medscan"": 1}"
76	ABL1	DecreaseAmount	9644	PTPN11	14435277501324346	3	"{""medscan"": 3}"
11148	FSCN1	IncreaseAmount	7997	NRG1	-36024645564696801	1	"{""reach"": 1}"
76	ABL1	IncreaseAmount	7155	MMP1	-7397906095160302	1	"{""reach"": 1}"
17848	STK38L	DecreaseAmount	6854	MAP3K2	-24444411995396616	1	"{""reach"": 1}"
1736	CDC42	IncreaseAmount	6141	ITGA5	9735723039184908	1	"{""reach"": 1}"
593	BIRC5	IncreaseAmount	6150	ITGAV	-27193973462524956	1	"{""medscan"": 1}"
7882	NOTCH2	IncreaseAmount	5318	TNC	-29243575037518143	1	"{""reach"": 1}"
1736	CDC42	IncreaseAmount	259	ADM	-11505492559821757	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	21063	MOXD1	14967208419191434	1	"{""biopax"": 1}"
2988	DOCK2	IncreaseAmount	14534	SPAG11B	286186663414977	1	"{""reach"": 1}"
6320	KIF3B	IncreaseAmount	3086	DVL2	-24894218872265921	1	"{""reach"": 1}"
11370	STAU1	IncreaseAmount	3086	DVL2	15411819035250020	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	24077	ANAPC10	-34869862845040550	1	"{""biopax"": 1}"
76	ABL1	DecreaseAmount	2362	CRK	-8355579842489968	9	"{""medscan"": 9}"
994	BCL2L11	IncreaseAmount	17761	TREM2	-15803873581074319	1	"{""reach"": 1}"
11148	FSCN1	DecreaseAmount	17761	TREM2	-30281054983054781	1	"{""reach"": 1}"
11148	FSCN1	IncreaseAmount	7410	MTA1	8890571823601334	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	3767	FLT4	-18127529178555457	1	"{""biopax"": 1}"
593	BIRC5	IncreaseAmount	12825	XPO1	-30538075645436036	2	"{""reach"": 2}"
11187	SOS1	IncreaseAmount	12621	USP22	27683751091719937	1	"{""reach"": 1}"
1722	CDK1	DecreaseAmount	1058	BLM	-11311956083086578	2	"{""medscan"": 2}"
7765	NF1	DecreaseAmount	7727	NEDD4	2684096114967952	1	"{""biopax"": 1}"
2452	CSNK1D	DecreaseAmount	7727	NEDD4	-17974323435668955	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	7105	MITF	10959007931656894	1	"{""biopax"": 1}"
11393	AURKA	DecreaseAmount	7105	MITF	5651945847614550	1	"{""reach"": 1}"
11393	AURKA	IncreaseAmount	7105	MITF	16792052409739144	1	"{""reach"": 1}"
17848	STK38L	IncreaseAmount	6515	LATS2	13860137660568870	3	"{""reach"": 3}"
11393	AURKA	DecreaseAmount	6515	LATS2	-31559561696931612	6	"{""medscan"": 6}"
7664	NCK1	IncreaseAmount	20746	SESN2	-16967436191589	1	"{""reach"": 1}"
7765	NF1	DecreaseAmount	20746	SESN2	31181797842695577	1	"{""biopax"": 1}"
17848	STK38L	IncreaseAmount	17847	STK38	34955329969025769	1	"{""reach"": 1}"
17848	STK38L	DecreaseAmount	17847	STK38	-5690820378992025	1	"{""reach"": 1}"
76	ABL1	DecreaseAmount	11406	STK3	13832834328403842	2	"{""medscan"": 2}"
11148	FSCN1	DecreaseAmount	11406	STK3	-32053772968481110	1	"{""reach"": 1}"
7882	NOTCH2	IncreaseAmount	4171	GATA2	-10778321783814176	3	"{""reach"": 3}"
593	BIRC5	DecreaseAmount	4171	GATA2	-32696946193954271	1	"{""reach"": 1}"
7733	NEDD9	IncreaseAmount	2536	CTSK	-7512497037809767	1	"{""reach"": 1}"
14064	HDAC6	IncreaseAmount	2536	CTSK	11559122744395246	1	"{""reach"": 1}"
11393	AURKA	DecreaseAmount	17620	NDEL1	24094413351421250	2	"{""medscan"": 1, ""signor"": 1}"
21169	RHOT2	DecreaseAmount	14581	PINK1	-25836232855399232	1	"{""reach"": 1}"
14064	HDAC6	IncreaseAmount	2352	CREM	34445988024625964	1	"{""reach"": 1}"
14064	HDAC6	IncreaseAmount	2352	CREM	25743183608979942	1	"{""reach"": 1}"
971	BCAR1	DecreaseAmount	7107	MKI67	8989971766951598	1	"{""reach"": 1}"
9341	PRC1	DecreaseAmount	7107	MKI67	-17386336541073184	1	"{""reach"": 1}"
6393	KIF2C	IncreaseAmount	7107	MKI67	-27520774878692627	1	"{""reach"": 1}"
6183	ITSN1	IncreaseAmount	7107	MKI67	-9488454763982229	1	"{""reach"": 1}"
593	BIRC5	IncreaseAmount	7107	MKI67	-12164477208149301	1	"{""isi"": 1}"
1722	CDK1	IncreaseAmount	7107	MKI67	24550303279905924	1	"{""reach"": 1}"
