DHX15_HUMAN,G3P_HUMAN,HSPB1_HUMAN,ENOA_HUMAN,NPM_HUMAN,HS90A_HUMAN,HNRPC_HUMAN,HS90B_HUMAN,ANXA5_HUMAN,H14_HUMAN,CH60_HUMAN,KPYM_HUMAN,ENPL_HUMAN,PGAM1_HUMAN,NUCL_HUMAN,RL13_HUMAN,CALR_HUMAN,S10AB_HUMAN,MYH10_HUMAN,RBMX_HUMAN,LPPRC_HUMAN,RL28_HUMAN,SYAC_HUMAN,HNRPM_HUMAN,RS23_HUMAN,TYB10_HUMAN,RS4X_HUMAN,H4_HUMAN,RL23_HUMAN,HNRPU_HUMAN,PSME1_HUMAN,EF1A1_HUMAN,PARK7_HUMAN,BioReplicate
8.718066743,8.200983886,9.790440083,9.61534243,10.47413193,9.353664176,9.291486063,10.39170426,8.582831309,11.6129874,9.222613998,9.242869317,9.137661862,10.34466792,10.20838249,10.7314513,9.553194466,9.702865166,7.745438753,9.216356135,8.324830191,10.74191288,9.396607978,9.839548974,11.02488042,13.24780031,10.30491518,11.11091661,10.76361636,10.37988904,7.866696376,9.566494095,9.901502763,0
9.168127988,7.513105189,9.056755984,9.262709576,9.946373158,8.666805303,8.876342214,10.22032217,7.783073313,11.53226497,8.421601318,8.156074569,8.91594615,9.717231521,9.890127904,10.02786158,8.812626787,9.176484756,7.719365996,8.683573893,8.712512739,10.76180122,8.459941291,9.382972438,11.21597478,12.46243276,9.713246965,10.77125908,10.41520879,9.34211221,8.534285452,9.083066837,9.41547043,0
9.199882859,8.373684076,9.724217845,9.991966919,10.57818508,9.972213163,10.07617958,10.27753568,9.251310689,11.64458345,9.080509825,9.331800053,8.69461766,10.8665579,10.45254322,9.958023852,9.521833055,9.495058175,7.98248085,9.693949238,8.641228954,10.56407246,9.278119779,9.938173524,11.01166253,12.83585654,10.4709832,10.94333627,10.55700605,10.02536011,8.813813157,8.421511278,10.23896932,0
9.031121338,7.670773863,9.758985815,9.326235043,8.860095886,9.908271898,8.658054296,10.56061561,9.956080237,10.67363886,8.274205999,7.97278253,8.947578002,11.16018889,8.838061295,8.202211732,7.651287094,7.743724032,8.047438379,9.02363259,8.612723681,10.18833602,9.566250493,7.670210429,11.65497641,11.72724124,8.914545624,6.892077792,9.155855465,8.95588307,8.630231874,7.972553114,8.730928195,0
10.1768077,10.65476013,11.02992303,11.99896987,11.7956273,11.32493038,10.2376111,11.12764294,11.78229904,11.78115853,10.12600862,10.14752449,10.48027247,11.71847741,11.61764143,10.93673311,9.791870306,9.731669707,10.18129283,10.53553981,9.465429997,11.38086407,9.869941208,10.68154883,11.77266246,12.83160804,10.74678389,11.74279867,11.53995239,10.87799879,9.813898671,10.95230816,11.15318527,1
10.7070606,11.78720165,11.51925339,12.83890145,12.83142962,12.10559916,10.46721673,11.90467986,12.64282514,13.01845369,11.64191548,10.78400103,11.51281402,12.06390829,12.79421501,12.25843931,10.45214152,10.67873856,10.19940315,11.27365403,10.20939977,12.54739435,11.18172068,11.17164924,11.97294948,13.67848349,12.00197161,12.96033193,12.18152838,11.65779452,11.31955438,10.63764462,11.36063146,1
9.998733881,10.19364671,10.97706951,11.56493007,11.36361981,10.95038852,9.490077005,10.54966694,11.78939638,11.60672703,9.902564577,9.544951022,10.21622152,11.21708666,11.50478957,10.59841961,8.726964422,9.406282764,9.778063411,10.10290135,8.94083691,11.07713101,9.458114421,10.06625669,10.95152407,12.23298053,10.28931816,11.58521057,10.60040257,10.86024982,10.37600982,10.05016667,10.89936333,1
10.53066407,10.97239728,12.26325925,11.85359665,11.74657043,11.77363014,10.39177281,11.51813895,12.58208323,12.09819306,10.61616353,10.30800259,10.79119179,11.97586658,12.28017727,11.43870905,10.02385078,9.612630266,10.09273716,10.65730066,9.677987006,12.23556523,10.56846241,10.93040502,12.27385409,13.4101622,11.00959422,11.69616401,11.41069763,11.36447724,11.04040741,10.58566449,10.91581148,1
10.75012248,10.91895335,11.25398592,12.26487763,12.15571373,11.51623321,10.30179599,11.45829538,12.94824997,12.1440332,10.72676963,10.66623001,10.89048339,11.99119596,12.36366681,11.64749744,10.07150041,9.842892131,9.718987111,10.74637825,9.589146294,12.23293789,10.22867008,10.55532793,12.03998843,13.10540567,11.38048113,11.5504696,11.32038666,11.32605308,10.49060685,10.20492783,10.91229344,1
11.04825421,11.17380734,11.74753082,12.54388702,12.84327086,12.20674767,10.93729929,11.68107395,12.00636208,12.29200735,11.00227971,11.08186266,11.19048565,12.13637648,12.34394175,11.76241513,10.9537903,10.78043181,10.64185374,11.16662116,10.29242402,12.64016061,10.60847049,11.16140125,12.39892541,13.42276119,11.60437648,12.12840484,11.84528825,11.89705356,11.55699073,11.5074694,11.6547741,1
10.06716385,8.69280259,10.20624118,10.99618022,10.71868278,10.66377734,9.52869499,10.42121877,9.631474881,11.67401987,9.920391051,9.705910944,9.727517433,10.63998648,11.03630062,10.45426451,9.187651377,9.607141871,8.890336997,9.915053367,8.801000013,10.99402522,8.777209846,9.981593143,10.85539372,13.52150977,10.03895259,10.89379204,10.57079272,10.64061739,9.377913075,9.215544417,9.813402886,0
10.76865513,10.87992766,11.42194132,11.87155934,12.13577035,11.19119893,10.47348674,11.59367809,11.95357189,12.39135198,11.1583885,10.65123353,10.76041082,11.80164376,11.82047427,11.73584453,10.44905766,10.54990503,8.945767521,11.02747357,9.849742799,11.70097109,9.647200872,10.42933993,11.88608641,14.41907389,11.22099689,11.98490346,11.58299725,11.32128413,11.03870757,10.44460438,11.4546052,0
9.997858966,9.578686202,10.06144614,11.2443883,11.10187725,10.63017891,9.712291846,10.66860377,9.655207621,11.92803936,10.29613701,9.236277796,9.636408803,10.8310329,11.46707303,10.61691336,9.566809181,9.623358208,8.843143936,9.896064913,8.73363933,11.15492521,9.796108858,10.02837434,10.77558839,13.03558578,10.30600558,11.06208819,10.74529126,10.60815597,9.716416845,9.112248123,10.40106198,0
9.909285383,9.243353989,10.26232809,11.2669143,11.16601148,10.40813929,9.521479839,10.95980947,10.80932889,12.24352469,9.501121781,9.263535666,9.97462274,11.0445988,10.74413111,10.73905868,10.18759819,10.64205841,9.227824002,9.837835083,8.933663203,11.18845234,8.577678106,10.14104396,11.47440119,14.13121894,10.31671759,11.63371112,10.72162713,10.94731792,10.45654945,8.962420416,9.998005731,0
9.774111636,9.462689618,10.24699331,11.21169321,11.16365225,10.54882306,9.538221836,11.23874627,10.15339785,11.49382066,10.40335326,9.282862045,9.482828385,10.7903551,11.60084327,10.99249026,9.866010645,10.17283772,8.792727859,10.24980254,8.843124136,11.65845546,8.857968269,10.43154711,11.63003511,13.82462099,10.84256459,11.64521306,10.7552747,10.72385331,10.14231816,9.545248074,10.39113516,0
10.55739606,10.04766455,10.84726093,12.01471505,11.79115072,11.22881499,10.53898032,11.98407831,11.33857572,12.59588881,10.99541104,9.994993892,10.39083617,11.99575576,12.06960169,11.07833013,10.4522547,10.8862074,9.578452965,11.03757876,9.591993355,11.57109725,10.25531353,11.08887987,12.2076041,14.3923385,10.57619696,12.35340611,11.58029147,11.35711884,11.15615828,10.40132336,10.82265929,0
9.172419779,10.26691499,10.5215493,11.2159435,11.46107835,11.26094221,9.658188876,10.52385345,11.27174188,11.41859547,10.45287035,10.09334221,10.39329483,11.69045077,11.46894315,12.06377055,9.435469218,10.28218382,9.768893995,10.31413836,9.533453229,11.34920379,10.17196408,10.77822646,12.32096134,12.25132535,11.27531282,12.45330272,11.58084211,10.83568215,10.63725829,11.00098277,9.922995688,1
9.306591373,9.888579431,9.229291275,11.33326501,11.94390258,11.14648607,9.923366176,10.97319079,10.71656436,11.45118903,10.3352722,9.870511817,10.14189021,12.03766547,11.47496379,11.6425227,9.821652818,9.694584382,9.537563907,10.34123724,9.614018716,11.26088093,9.984218207,10.72415536,11.912334,12.37813092,11.39806186,12.41110336,11.63490685,10.91239146,10.67626659,11.07814789,9.688804154,1
9.680333209,10.83569183,10.23540926,11.9013965,12.80708661,11.64579457,9.990617222,10.52998454,11.55603456,11.74431644,10.78044019,10.43771504,11.1027218,11.83630118,11.97650237,12.0027985,10.47888689,9.941608905,9.614407602,10.69035281,9.794405919,11.52859981,10.3275179,10.93766324,11.90688251,12.87151163,11.86103579,12.56800632,11.61640452,11.39244444,10.65854146,11.44656603,9.904885322,1
8.921780749,9.680898762,9.130705849,10.95726011,11.88320135,10.41227573,9.246182066,10.4466824,10.53336805,11.16345764,9.805885854,9.382255701,9.96559476,11.31775086,11.02232704,11.04017867,8.833544581,9.701155635,8.9743161,10.47378505,8.836570433,10.78296816,9.268141629,10.55627006,11.44437911,12.13451008,10.74951831,11.6433932,10.61742437,10.72821036,9.633364096,10.53345725,9.036572223,1
9.884110234,10.40987733,10.97821195,11.57389454,12.31123741,11.48306586,10.4242243,11.08575845,11.28259501,11.33008803,10.63643375,10.23549506,10.74541273,12.12666375,12.32387115,12.06554612,9.820557623,10.53949653,9.572692855,11.08334744,10.04573103,11.57987695,10.92367033,11.11784353,12.48843726,13.23100548,11.53055102,12.15164187,11.75647922,11.50601678,10.74341693,11.69965153,10.36710004,1
9.034464411,9.987235118,10.23276693,11.3174175,12.20869081,11.20889965,9.957935394,10.46081892,11.21719135,11.59372297,9.962756499,9.690059562,10.50675402,12.28492737,11.14300212,11.79066759,9.416271634,10.36834381,9.439441903,10.65975667,9.43238843,11.46631494,10.14641657,10.65786111,12.18791407,12.81681408,11.69610797,11.95688133,11.61434638,11.1957807,10.68373285,11.19305128,10.16809774,1
8.053326857,8.594997099,9.145117347,10.18743008,11.00989349,9.883151029,9.568998725,10.65948416,8.709772029,11.04787409,9.662850307,8.773511792,8.959206302,10.76477574,10.80102578,10.96219086,9.34761085,10.17435236,8.184778667,10.00133626,8.442568879,10.82288093,9.992424231,10.55558776,11.21915065,13.04041406,10.68633203,11.16544147,10.90309373,10.59532193,9.226488863,10.82252381,9.268345612,0
9.316117847,8.273325462,8.669661453,9.728625327,10.59394559,9.802263315,8.919614655,9.457882887,8.256920627,10.84397157,9.235633937,8.99509771,8.851602064,10.51007358,10.13054422,10.53642984,9.206786756,8.893859262,8.066979455,9.687288571,8.209972575,10.26688901,8.967495676,10.05000202,11.06717625,13.65561244,10.32438933,11.07906457,10.30118447,9.93712876,9.110313895,9.627968291,9.014625423,0
9.603061688,10.5678945,10.36840827,11.72613661,12.30314946,11.07076123,10.42202947,11.31280474,11.17520164,12.26643901,11.26196422,10.59758778,10.81121055,11.76840148,12.00333659,12.20671341,10.40035088,11.39951378,9.480956986,11.02515207,10.08773228,12.18879411,10.55977421,11.4978827,12.09270544,14.26460033,11.46989947,12.81590786,12.05032448,11.3389816,10.45930396,11.23967039,10.25237552,0
8.701112066,9.394232637,9.330216956,10.67934073,11.21648722,10.17518015,9.756852494,10.89632858,9.442869453,11.52677521,9.727610052,9.375475923,9.510822104,11.03987352,11.14135929,11.24411229,9.547692155,10.15587886,8.116990317,10.15501495,9.174865693,11.04816023,8.976824209,10.52098418,11.16679251,13.32235117,10.90818486,12.07076799,11.60066757,10.28661447,9.873396563,10.56726484,9.319897611,0
8.916337309,8.855111118,9.005593221,10.36630994,10.99156235,9.836500137,9.216703119,9.863562276,8.704804748,11.41756894,9.561342246,9.184592726,9.011870264,10.44140212,10.54688418,10.97780884,9.638056624,10.06225099,8.339069695,9.752205511,9.048743031,10.57490696,8.244205582,10.3534683,11.41298718,13.87364043,10.82928998,11.93781745,11.0787085,10.28106294,9.357837117,10.23055591,8.646374037,0
7.700896606,9.092666878,9.6490587,10.44543711,11.27991171,10.26571048,9.578981834,10.79868286,8.214427987,11.79823452,9.967193602,9.487280166,9.796169439,10.63168136,11.13244466,11.48189817,10.01095126,10.8953363,8.106487802,10.34264205,9.460969713,11.06153537,8.93014747,10.74020589,11.98543552,13.81993327,11.08413386,12.13230451,11.05529199,10.60675232,9.71432153,10.92190721,9.405442179,0
9.532491569,9.579365946,9.36221732,11.0315951,11.63493714,10.32677623,9.959961361,11.06601022,9.424923786,12.36704484,10.43806465,10.02053784,10.31952478,11.74159978,11.44358758,11.13077174,10.3337519,10.46763772,8.643339614,10.63930357,9.295935998,11.17008591,9.260293956,11.03300237,12.12100454,13.69523969,11.0139301,12.35778021,11.74546301,10.88798153,9.952924586,10.88775974,9.807789824,0
8.94178911,8.260055816,9.053658676,7.491111853,9.376201691,9.00404133,8.455217614,8.34522742,8.072587419,9.41265636,7.955676294,7.388360937,7.418803301,8.519247261,8.899725507,6.152905784,7.646522423,8.175186317,8.098105599,9.664248589,8.432347905,9.165727541,9.166074446,8.881338427,11.17978335,12.13838191,8.28616127,8.608189851,9.149371852,8.807721546,9.06157295,6.682755206,8.573626022,1
10.15077803,8.937335533,9.585671381,8.967642764,11.67689125,10.29244152,10.45167907,9.590460594,8.803866881,11.9879405,10.8742506,8.543941005,10.39474335,10.0025033,11.92318764,9.775560898,10.35042288,9.206670605,10.32386758,10.61823216,9.883750232,10.30284415,8.980072443,10.50529953,12.28380822,11.86129745,9.588665507,12.50336213,10.47394585,11.12228968,9.065545443,8.323269143,8.929249677,1
9.983607344,9.500604326,10.80689499,10.88940676,11.24409693,10.52178716,10.25091879,11.43694709,9.032047402,11.97371414,10.46139464,9.413325436,9.781966251,11.10221445,11.34005235,11.0610994,10.42553355,10.95630854,8.807388551,10.76103245,9.243599235,11.24778444,9.687713662,10.37178152,12.18841129,13.82757205,10.88327245,11.75157744,11.47291318,10.97683656,10.25604708,10.87176181,9.78995789,0
9.425959124,9.060607924,9.943680553,10.67070855,10.84983085,10.11489452,9.989626704,11.06547337,8.95361491,11.46174609,10.2358132,8.961282777,9.051621192,10.18277663,11.01449725,11.27689833,9.455469541,9.707081582,8.844006277,9.968469308,8.818031583,10.84720149,8.325551879,9.784693051,10.83153298,13.12326515,10.51841233,11.22461958,10.68374248,10.07232546,8.651034965,10.609283,9.686084373,0
9.376285763,8.37417677,9.683998122,9.865327719,10.1441997,9.590312429,9.684478235,10.68767768,7.867911088,11.13882508,9.940546216,8.26397467,9.102262484,10.28315306,10.74222197,10.85562634,9.329911514,9.635071486,7.610230813,10.13233936,8.592851887,11.02693149,8.719036483,9.771693241,11.13893459,13.38645709,10.28890043,11.01081187,10.24027185,9.989469756,9.042418481,10.1276629,8.669038213,0
9.836917033,9.66616308,9.570728998,10.79468387,10.98326515,10.27960181,10.43180984,11.2834473,9.865403896,11.84572342,10.73612355,9.037636744,10.01735089,10.9350964,11.77117697,11.36813459,10.02516928,10.18178823,8.529119465,10.6100363,9.557972401,11.62876149,9.938794221,10.35966534,12.14645554,13.76340961,10.79024124,11.40258422,11.46729644,10.97485933,9.87778598,9.860664756,10.07522914,0
9.650522273,9.232618844,9.824301464,10.54999969,10.71605979,10.39544857,10.08123906,11.21575358,9.340593663,12.22318474,10.59268816,9.215724333,9.347405774,11.04264037,11.36163158,11.42219261,9.925639205,10.5335295,8.588014267,10.69968926,9.104430166,11.34681948,9.834635413,10.34160392,11.47866667,13.9959705,10.48264562,12.12765117,10.79998925,10.8622585,10.31690101,10.44779823,10.16212096,0
9.629134253,8.738007403,9.56146056,10.26822876,10.44319909,9.833638493,9.735288663,10.30001085,7.624409833,11.7772745,10.21697302,8.48492826,8.848610147,10.25822706,10.8445782,11.38004685,9.460418999,9.628702743,8.517185074,10.19116922,9.041606679,10.89138045,9.364910303,9.756986045,11.36787613,13.59364184,10.23695392,10.93033047,10.99759372,10.28420098,9.571191041,8.439424052,9.093773903,0
10.9466248,11.56566893,11.58829537,12.69333598,12.85963589,11.55070418,11.24768645,11.60107059,11.63452548,12.47031143,11.46850745,10.71205039,11.19986438,12.20622188,12.47013049,12.1087776,11.04069331,11.26428363,10.74722833,11.68476742,10.60438515,12.39692517,11.0710138,11.39058899,12.32188505,13.52091082,11.94425993,13.1235363,12.12843268,11.71547364,10.76283222,11.52762859,11.25453777,1
10.61885532,11.57420145,11.13315683,12.653976,12.72838258,11.83092858,10.95554743,11.35618698,11.25037859,12.97239816,11.30279418,10.42386866,10.90461776,12.33462995,12.61125025,11.96546225,10.52423047,10.45917615,10.15502804,11.19050718,10.0429112,11.85260788,10.52898033,11.08967422,12.16598594,12.99417757,11.87340088,12.87356867,11.75624748,11.79727754,10.08982464,11.27251864,11.35481824,1
8.0215215,7.355649454,8.271803462,8.510967438,8.432394819,8.657884704,7.23343782,7.736529994,8.506535331,10.42416707,6.601001491,6.025760813,6.827076462,7.946036685,7.896193936,6.28166198,7.813139155,7.614220136,6.435090362,7.794738374,8.349745837,8.248565665,8.169524336,8.164323802,10.10473161,10.73358025,8.847645615,8.231519968,9.472434393,8.940163793,8.395790283,6.648292013,7.570876906,1
11.41530183,12.39720542,11.17019364,13.53974518,13.24214009,12.29211778,11.11323711,11.76951782,11.93743062,12.68066928,12.0550804,11.2991755,11.46416684,12.8386363,12.80187335,12.27084196,10.7771703,10.96222318,11.00290106,11.67126081,10.76869028,12.5094212,10.7729404,11.55025165,11.98575984,12.46374293,12.17243236,13.20886279,11.88507919,11.83631963,10.72258414,11.65374979,11.99263987,1
10.22293921,11.23281462,10.81204053,12.16120894,11.64454945,11.21167386,10.4281167,10.92292591,10.08805846,12.63283012,10.5687735,10.22729799,10.49956503,11.70373071,11.54000624,11.32042717,9.910105693,9.915311637,9.959390262,10.85162467,9.56713526,11.58679119,10.38619778,10.63746824,11.92347047,12.72049219,10.90297542,12.36027291,11.58141413,11.11989871,10.02604873,10.10434312,10.68125877,1
9.87382028,10.76028279,11.49376448,12.23557119,12.63028641,11.59862134,10.43451543,11.25841069,9.869845421,12.38563582,10.8642159,10.46456814,10.95256644,12.21065869,12.11826243,11.90688353,10.47597103,9.785446681,10.57776992,11.03312479,10.09652731,11.96820837,10.93558442,11.15046607,12.27326372,12.70676199,11.67014682,12.69764696,11.81577109,11.66990504,10.14547355,11.43842226,10.87524171,1
8.563639077,8.482635565,10.04664036,9.444721615,10.24239839,9.662436048,9.563265379,10.5177505,7.951485551,11.79739316,9.61688653,9.347890402,9.620576869,10.5466404,10.28128292,10.257103,10.33482464,9.594360306,8.065739833,9.753809257,8.96993911,10.84593586,8.705726892,9.574113308,12.22105209,15.10882659,10.01522951,10.9370687,10.82026441,10.18513721,8.748729817,10.08030797,9.32483144,0
9.345874949,8.97986424,10.20788315,10.19995435,10.9217555,9.911078376,9.686793501,10.38233382,8.681780912,11.25570878,9.849914626,9.132631013,9.0702496,11.04758798,10.618739,10.58007431,9.849131137,9.531057033,8.396570391,10.17026402,8.947721402,11.45664076,9.293748915,10.06650144,11.81413636,13.70795555,10.25354907,10.83379345,11.25790593,10.67817316,8.917887334,10.53791348,10.25075001,0
8.418835195,8.437634054,9.166360972,10.0429724,10.53707976,8.659004126,9.060895028,9.628814709,7.482995208,11.18396339,9.631982959,8.73921813,8.935334366,10.05559676,10.28372504,10.29948598,9.179303097,9.655527571,7.658453017,9.321811716,8.379354171,10.63990965,8.482564807,9.298905318,10.74827158,12.86623327,9.796826969,10.64691911,10.09086504,9.957519106,8.045008117,8.784448684,9.052666209,0
8.539396082,7.980444598,9.70677282,10.13235533,10.76404013,9.550445185,9.313825022,10.06553582,7.678783722,11.6201979,9.723811507,8.84889799,9.148780059,9.93013462,10.58395945,10.46878564,9.274624803,9.06824097,7.928065721,9.537272936,8.557606503,10.61775235,8.447904934,9.387585938,11.05670442,13.23037869,10.13350882,11.07276085,10.33107207,10.34889684,7.22908801,8.817728796,9.425640212,0
9.04750511,8.988319437,10.11148327,9.810216116,10.21418882,9.305992088,9.06850659,10.76404119,8.536614756,10.8113643,9.593564173,8.638292788,9.242413987,10.977255,10.62389584,9.651207862,9.146572139,8.578852545,8.189452275,10.14674919,8.820403067,10.71257277,9.468372099,9.75572297,11.32724737,13.4640308,9.805314032,10.65594895,10.71026138,10.12159437,8.761197184,8.779639651,9.491558127,0
8.871905279,9.182670618,10.29353333,10.68604449,11.05767946,9.87166804,9.655880107,10.72090996,8.786330918,11.89039559,9.986512627,9.569256559,9.643569549,10.65889662,10.84291235,10.82626541,9.651294015,9.655583843,8.557584756,10.03943689,9.083405929,11.20555796,9.6819325,9.820703013,11.72353991,13.88525315,10.32805897,11.50705632,10.79161078,10.73567791,9.048223676,10.02280365,9.627653076,0
8.845008043,9.85932154,10.34056976,11.21932222,11.42193658,10.37385834,9.59966117,10.33709569,9.374766113,11.41773205,9.953172081,9.785257683,9.502744629,11.08830165,11.10530394,10.91091454,9.298176976,9.262040639,9.318980224,9.710610218,9.220611815,11.1418237,10.05933932,10.1027214,11.11191178,11.50835359,10.55844459,11.52491492,10.5765109,10.81499035,8.875905039,10.33662089,10.09879554,1
9.63350096,10.97036798,11.23068458,11.86668898,12.5576644,10.96522543,10.19453355,11.13367232,10.84460212,12.5994571,11.09926202,10.70236401,10.50553882,11.90931417,11.9615584,11.46167839,10.4720376,10.09177053,9.513407816,10.68612257,10.07346887,11.69056746,10.17687568,10.932543,11.87631418,13.4103432,11.21695102,12.44368826,11.58809389,11.24306182,9.916840819,11.2855549,10.9822097,1
9.847782287,11.25024296,11.38769546,12.49168409,12.89162669,11.82981824,10.35621989,11.32191747,9.978259336,12.88765549,11.53320161,10.78971812,11.00362673,12.56413377,12.71888457,12.19109036,10.23537987,10.23283013,10.60854195,11.05229934,10.12647688,12.33728446,10.67070713,11.0613924,12.26135697,12.65891121,11.9600711,12.84573024,12.34709084,11.89844059,9.966005325,11.95084427,11.70790725,1
8.631145768,10.41210667,10.56716629,11.4724445,11.41265607,10.48254247,9.545161583,9.944481141,9.164478666,11.26280144,10.33311336,9.829296614,9.930173105,11.59860634,11.35393727,11.2928113,8.898835919,9.128913498,9.738958773,9.651803542,9.394815855,11.17664236,9.040495566,10.02476104,11.57987057,11.39936174,10.88252521,11.80207154,10.92335403,10.89203303,9.09037847,10.3057956,10.15095214,1
9.384801775,11.19968205,10.95405926,12.11106006,12.63815654,10.83263289,9.920532607,11.07172977,9.609106517,12.73449757,10.79368165,10.40696736,10.73670092,11.570701,11.99898378,11.76985552,10.13661905,9.926077454,9.995202496,10.65037136,10.00639432,11.5471532,10.50928315,10.89073995,12.42904401,12.5792416,11.38769007,12.76493741,11.58342945,11.4435694,9.778367531,11.89231278,10.99579087,1
9.843247537,10.92189589,11.30128613,11.97458741,12.40859148,11.32465209,10.56746823,11.39231115,9.713609448,12.1461429,10.82744868,10.43641166,10.96648667,12.29411989,12.03777548,12.02091815,10.45101278,10.45287659,10.56902698,10.69656141,10.23883917,12.08865478,11.10533405,11.05221795,12.13614599,12.80551362,11.86610691,12.21462786,12.05400778,11.65685845,10.35935634,11.73011648,10.81266761,1
9.840409478,9.241872018,10.8241079,11.04916121,11.42130971,10.85032996,9.969312289,10.70061533,8.630851459,11.33763226,10.77507528,9.969062491,9.983347527,11.29606982,11.29474245,11.00909631,10.42139763,11.07279348,9.225489764,10.53766368,9.222609556,11.19252617,10.30274586,10.50896007,11.42989216,14.04338369,10.5061361,11.70358401,11.35055082,10.5690715,10.4359747,9.052175202,10.65871796,0
9.874486905,9.457197649,10.26776594,11.26888617,11.13441076,10.82632197,9.750881646,11.1157638,8.473742853,11.67195448,10.86429047,10.32641123,10.2699581,11.10243141,11.21596744,11.45833628,10.64050506,10.57016634,9.050826447,10.37251877,9.525760593,11.20084825,9.268409078,10.3207697,12.32605654,14.50258279,10.86626314,12.35443245,11.37302598,10.79104484,10.33935708,9.588555958,10.52844224,0
9.681273233,9.621516977,10.90320026,10.89015476,11.38088515,10.6116028,9.876433233,11.31086561,7.935955138,11.75975347,11.33178049,9.577674313,9.83595913,11.11821115,11.75391756,11.40007973,10.72820618,10.29625453,8.751473458,10.72425897,9.580353005,11.10133095,10.00641809,10.3022489,11.61014007,13.16289869,10.87554026,11.52176078,11.6346657,10.75291731,10.43049086,9.538307195,10.4279112,0
9.910818324,8.61380464,9.611084964,10.60930794,10.81553022,10.30825058,9.594937819,11.11475948,7.854326876,11.6551691,10.64985889,8.861207388,9.092352186,10.58917595,10.97914362,11.37526005,9.770760024,9.851392971,8.00705834,9.790599528,9.13227547,11.05058253,9.058087413,9.949360269,10.97244856,13.71830511,10.37929536,11.80740865,10.66374542,10.37315039,10.05585657,9.317528607,9.937168821,0
9.498776493,8.446028383,9.6445508,10.41355667,10.90949223,10.25752114,9.668133866,10.62491623,8.086068405,11.08180908,10.27433948,8.977547016,9.288504058,10.87058676,10.80090543,11.40735491,9.767891285,10.05595273,7.908829606,10.10043325,8.236994283,10.84753682,8.376495088,9.847936476,11.21509988,13.18961874,10.18787046,10.65282382,10.63408149,10.37598443,9.751489313,9.105690676,9.991584344,0
9.715647092,9.064452894,10.67863716,10.7507535,11.09054,10.4900806,9.78524474,11.12461896,8.377560902,11.50966913,10.60356461,9.463991162,9.927682713,11.18962014,11.18187152,10.90288757,10.63709064,10.18726938,8.290465909,10.20095714,9.504329614,10.89502384,9.756868139,10.4875125,11.76438994,13.65721797,10.62351751,11.04576807,11.9568377,10.72335064,10.06409042,9.08514259,10.62980651,0
9.293058577,9.97739622,10.8218651,11.47326912,11.38753221,11.09501467,9.463394373,10.37963789,9.13786113,11.20289713,10.71373791,10.03731743,9.925259188,11.28891454,11.14635622,10.91016236,10.08482044,9.493149049,9.339120521,10.17575142,9.071743451,10.99263176,10.02365279,10.07770905,11.34581951,11.28125756,10.61674552,12.04446365,10.78243496,10.55355909,9.780740475,8.552767273,10.37230906,1
9.685158495,10.60546319,10.7172878,12.07602886,12.38818837,11.18513166,9.936753138,10.92018572,9.235659456,11.99442316,11.09063016,10.3733495,10.13618788,11.04445696,11.90063938,11.58313235,10.14773008,9.706601079,10.0150703,10.60537182,10.14847018,11.4170594,9.629368042,10.37553514,11.3597521,11.62990133,10.86978896,11.87802527,11.33601054,10.84187673,10.03064737,9.675470092,10.6197234,1
9.95835212,10.30132729,10.59691104,11.20830892,11.45550363,10.98540312,10.0859359,10.75786811,10.16148821,11.60212867,11.1847694,10.49542336,10.03993696,11.1534873,11.85674764,11.74932333,9.9638998,10.68734195,9.060666556,10.54063734,9.828037509,11.44674753,10.27622653,10.16509525,11.68485079,13.45938229,10.60295343,11.93656798,11.17644176,10.61076866,10.9741401,10.16775472,10.72091843,1
10.12814359,11.36901599,10.86197258,12.64066767,12.75046929,11.57147643,10.34835094,11.1003967,9.561511566,11.96073525,10.94533744,10.74800042,10.52272425,11.77691259,12.05603929,11.83087532,10.26482605,10.15797383,10.28275703,10.70576281,9.438213331,11.62006216,10.04192234,10.72756927,11.49608752,12.41239531,11.3981323,12.53913927,11.56673924,11.15390975,10.24598992,9.957342029,11.19056345,1
10.18172225,10.91707023,11.29781354,12.72946514,12.60751257,11.91767033,10.62152258,11.29758748,9.654928376,12.83997146,11.5247367,10.71196107,10.92215151,12.01405495,12.66544053,11.78901803,10.50874542,9.942695125,10.54106005,11.13086698,10.05345581,11.87656978,10.76881946,11.00870444,11.58926374,12.18117462,11.72446801,13.29918484,11.53854498,11.69778515,11.24566828,10.22688891,11.60633308,1
9.211145588,9.225495016,10.63091805,11.18618687,10.98412667,10.41971509,8.929324276,10.00093795,8.675553413,11.23061427,9.759539712,9.371863081,9.652279474,10.50607946,11.11158583,10.29238484,9.426048657,9.667843587,9.3937741,9.497117919,9.18120309,10.69627555,10.1905211,9.74957824,11.02607253,10.80350594,10.0781512,12.07502156,10.58004464,10.04824589,10.19666815,8.614423823,10.1842699,1
10.01538733,10.63416794,11.26582203,12.13313177,12.27012218,11.68951236,10.22642488,11.13455212,9.624321298,12.23356141,11.32269051,10.47927789,10.2865325,11.96843155,12.17845144,11.69933493,10.71701093,10.19639414,9.909174381,11.10018793,10.05060234,11.76469774,10.75417382,10.56451769,11.7611083,12.30760504,11.12791443,12.30626487,11.86536798,10.91656109,11.75113498,9.559670069,11.13658604,1
